node,pressure
18965,4183.468169637806
18966,4079.5739642971353
18967,4079.615710895072
18968,4107.782630569931
18969,4028.836056772644
18970,4198.268816654931
18971,4219.220446805844
18972,4129.019814037614
18973,4170.691475910915
18974,3934.999780277247
18975,4047.552290123139
18976,4075.4727919621537
18977,4062.992693950413
18978,3873.962174601949
18979,3891.110358053815
18980,4096.903510411019
18981,3943.8445913616056
18982,4101.516594781344
18983,4037.3662596620143
18984,4030.1006681872573
18985,4034.9114294632536
18986,3969.9390117415946
18987,3968.9295301592524
18988,4314.020048081644
18989,4325.154858431677
18990,4084.0580236343267
18991,4227.860256611823
18992,4209.716900343335
18993,4160.236357217603
18994,4250.679245292443
18995,4213.269298491455
18996,4125.817786856224
18997,4057.927977621881
18998,3997.0752504498896
18999,4014.8577209654113
19000,4191.698328770711
19001,4130.7703877236
19002,4060.7571044362185
19003,4003.8149717815068
19004,4001.091348673891
19005,4176.629084534054
19006,4145.973824552299
19007,4201.2989945721865
19008,3920.166900975015
19009,3972.327174198832
19010,4052.332594121475
19011,3935.4380155729696
19012,4077.3054364301333
19013,4094.7754927523374
19014,3956.042546019886
19015,3961.8583478696605
19016,4107.882037956794
19017,4079.061245145617
19018,4078.7769787933553
19019,4025.254148642662
19020,4006.376187393452
19021,3945.4554771570365
19022,3989.8054732181067
19023,4015.7234674203755
19024,4182.303316850873
19025,4098.555853276678
19026,4139.246001986578
19027,4091.3370432067786
19028,3971.0989163978415
19029,4107.190887585558
19030,4107.906428245589
19031,4057.7987586744193
19032,3892.879282739871
19033,3940.6496921105318
19034,3812.9105340174306
19035,3839.4322505440555
19036,4204.92761435001
19037,4218.1484264261535
19038,3964.3932760194675
19039,4068.699228804097
19040,4089.939694266855
19041,3979.5695307734263
19042,4145.006977432275
19043,4145.006977432275
19044,4200.456246991125
19045,4252.751382197589
19046,4233.372916846945
19047,4234.6894014571335
19048,4122.670214879249
19049,4162.086010299383
19050,4082.542263829187
19051,4034.7211190935705
19052,4030.731524872777
19053,4125.58247478131
19054,4178.5471699458285
19055,4134.874550379225
19056,4064.908044225218
19057,4089.5491812276605
19058,4263.649588569826
19059,4162.705591555278
19060,3964.674465311388
19061,4031.8758591393785
19062,4220.426057826859
19063,4170.375869403089
19064,4053.958092376896
19065,4080.241567100126
19066,4021.409563599995
19067,3992.7706108811876
19068,3851.7204889551294
19069,3893.8806805068043
19070,4178.258822963975
19071,4200.817967361434
19072,4135.370753308448
19073,4240.806057586044
19074,3936.2374516850714
19075,3938.556700140098
19076,3905.052081587795
19077,3810.9327713672346
19078,4124.610613444297
19079,4175.150359850652
19080,3925.865750592514
19081,3990.97504545299
19082,4138.446942328828
19083,4139.784582742608
19084,4271.690169908896
19085,4238.557261094922
19086,4017.2497183549763
19087,3990.5240316394656
19088,4174.94027245073
19089,4174.231948676532
19090,4050.5713146071853
19091,4074.2843993074484
19092,4146.920046018978
19093,4059.5032599113774
19094,4191.789990505835
19095,4079.3376690315886
19096,4076.88594211861
19097,4149.791526281377
19098,3993.8796485249127
19099,4143.079219371224
19100,4175.264340841925
19101,4142.893139893748
19102,4215.138206611713
19103,4213.360029074297
19104,4162.657585194286
19105,4238.316221332575
19106,4089.9395800436996
19107,4115.502946986888
19108,4017.595407052963
19109,3993.5818914415904
19110,4072.661395634438
19111,3958.8971709423154
19112,4052.915440118244
19113,4041.375704522258
19114,4078.166460150756
19115,4121.0779293034175
19116,3862.4015018803993
19117,3975.370277767811
19118,4005.4592229432033
19119,3946.113472551675
19120,4196.09398864518
19121,4197.282174926205
19122,4106.906009013393
19123,4066.7871636281006
19124,4287.576978147326
19125,4179.038263523256
19126,4183.656287284679
19127,3998.1277408565006
19128,4015.539557765056
19129,4113.833314707021
19130,4169.250668658987
19131,4221.859044624764
19132,4261.237697755331
19133,4150.753165383761
19134,4199.799001654886
19135,4231.405001698295
19136,4063.6496102991637
19137,4164.707351253903
19138,4320.465902692076
19139,4308.497342669348
19140,4087.3860445435503
19141,4071.6057347456394
19142,4122.00097711216
19143,4207.4834913735285
19144,4148.500978337386
19145,4201.775859779596
19146,4350.325028820388
19147,4416.624058748091
19148,4280.852005926805
19149,4330.3566401169055
19150,4209.925625704298
19151,4244.851819082339
19152,4126.004773315953
19153,4207.4775999188
19154,4286.940611592624
19155,4313.369419136901
19156,4321.647009556916
19157,4356.877136479446
19158,4113.6150684070535
19159,4277.500792045878
19160,4223.395023111694
19161,4046.1265499584915
19162,3860.920406312044
19163,3901.8641482305707
19164,4093.74443738228
19165,4029.4597217229216
19166,4026.357267525487
19167,3912.3178232290284
19168,3984.0079798109714
19169,3872.91475193379
19170,3741.095226722751
19171,3862.3584100719354
19172,3998.2090886189026
19173,4000.204569836102
19174,3877.783817340252
19175,3789.2272198973246
19176,3843.1021019025316
19177,3866.1217616679696
19178,3691.4739775952226
19179,3822.8994014269824
19180,3848.034901525347
19181,3863.8857208155364
19182,4032.7187805281205
19183,4040.1069426173303
19184,3942.5818941015627
19185,3916.7225179237957
19186,3829.4293574505505
19187,3829.7078649212954
19188,3857.6267832295
19189,3754.566657507125
19190,3925.6852502996126
19191,3864.762272339396
19192,4072.328640230838
19193,4070.2920185381063
19194,4029.466387692979
19195,3906.1128894196127
19196,3901.5994851991845
19197,3980.2598335885173
19198,3794.335999668162
19199,3864.7244177142943
19200,3982.6241723178896
19201,4014.914949164711
19202,4000.3422522370665
19203,3888.691767288625
19204,3695.505328014785
19205,3680.593228997711
19206,4081.7419531302403
19207,4141.5166270246655
19208,4095.8631858617982
19209,4098.505400937672
19210,3938.6122820030055
19211,4036.375687553144
19212,4133.1921819232275
19213,4058.785722266632
19214,4048.7944054780073
19215,4068.664639719091
19216,4124.756569350757
19217,4059.2021964818236
19218,4008.8255974731514
19219,4140.851947635044
19220,3912.9773631406997
19221,3910.9698229712303
19222,3814.32452756378
19223,3893.3988697374634
19224,3943.600511546511
19225,3891.7932150632
19226,3985.252775882586
19227,3985.2527758825863
19228,4004.4573572917425
19229,4034.747397106295
19230,4095.722284957119
19231,3999.781046160965
19232,4083.5840258419416
19233,3930.838929003861
19234,4040.2369842403687
19235,4110.57867214609
19236,3917.3578084518717
19237,4015.5686838992397
19238,4030.9869684995288
19239,4057.439846195958
19240,3899.9678400222065
19241,3846.9023983335296
19242,3953.991698752105
19243,3886.71699589429
19244,3959.4433985348014
19245,3940.8940615720207
19246,3873.314442925653
19247,4005.5176017467893
19248,3998.792179931714
19249,3850.650359561432
19250,3976.958590446083
19251,3886.5883679814606
19252,4055.2067469345766
19253,3951.411575258943
19254,3866.666464862137
19255,3832.990872535135
19256,3797.117421721065
19257,3801.0166025408535
19258,4042.0327484378213
19259,4121.254533823514
19260,4027.277397225767
19261,4027.2773972257664
19262,3876.2898476705104
19263,4018.652002725296
19264,4107.396668988755
19265,4044.9230868628297
19266,3950.0787800119433
19267,4010.3771177608846
19268,4017.0423810154552
19269,4075.7791335454704
19270,4094.4946137976767
19271,3979.529720606774
19272,4091.2009508072015
19273,4187.5138475579915
19274,4005.3022240904857
19275,4026.2937416597533
19276,4193.3878534823525
19277,4180.290938961199
19278,4162.554765783052
19279,4174.713507651121
19280,3913.537624257838
19281,3931.800328834113
19282,4061.587095905065
19283,4010.2674461998663
19284,3971.8181085955184
19285,4104.900767303623
19286,4168.251397355329
19287,4004.457080362159
19288,4095.255574809796
19289,4110.998852228269
19290,3963.1431415941156
19291,3886.7500260592888
19292,3784.3497952750868
19293,3790.0646455001784
19294,3783.639779074935
19295,3723.9904437355003
19296,3775.764382009732
19297,3744.434186311758
19298,3760.949491342511
19299,3771.8737357648706
19300,3737.493620454944
19301,3706.685718651278
19302,3837.387406033878
19303,3947.2928038403857
19304,3774.946684469641
19305,3798.313948780992
19306,3895.5495570507733
19307,3807.0566682866797
19308,3871.2615486849786
19309,3964.9515723899162
19310,3942.795801114675
19311,3799.4454391930653
19312,3809.706366480367
19313,3762.0691331077524
19314,3778.3849741089216
19315,3908.9783418223105
19316,3950.1442524389986
19317,3921.3797425333228
19318,3658.845407691306
19319,3797.545880721967
19320,3595.9938317231113
19321,3612.9208687695464
19322,4003.1320873050804
19323,3971.1158027955075
19324,3986.098494143488
19325,3895.813230640232
19326,4011.590554735553
19327,3911.845107126059
19328,3788.548509182296
19329,3638.96910657846
19330,3791.770744100692
19331,3810.0343115734145
19332,3890.505016595916
19333,3818.6166187525755
19334,3923.6435013779646
19335,3945.504751272191
19336,3847.792925286233
19337,3907.2890594387977
19338,3960.1546198548594
19339,3928.4132156914975
19340,3907.5322449514406
19341,3878.5722706644583
19342,3720.691673436881
19343,3778.380192952555
19344,3894.632778661652
19345,3897.6179027025028
19346,3890.5269345454985
19347,3901.238485235206
19348,3729.846827242398
19349,3748.09179312139
19350,3920.4256756228315
19351,3924.113475753638
19352,3987.998578830634
19353,3896.278878911836
19354,3872.131401006106
19355,3848.599619549317
19356,3895.9901214299707
19357,3976.9199618705097
19358,4083.9483738539493
19359,4062.368652353851
19360,3546.3430188086368
19361,3590.2188520396103
19362,3672.280641255697
19363,3650.0951965462546
19364,3675.095015837971
19365,3563.1737551786723
19366,3840.891590246775
19367,3840.8915902467743
19368,3709.2669253286404
19369,3713.021028758953
19370,3814.5414447757817
19371,3830.5222932934644
19372,3690.71139839969
19373,3658.2383033681626
19374,3549.4154054335118
19375,3489.2495923338506
19376,3913.129634400597
19377,3906.058290847602
19378,3781.3021846870515
19379,3783.828280950333
19380,3787.466617342726
19381,3743.2736560152916
19382,3546.491987926477
19383,3645.420912496126
19384,3643.4315507705514
19385,3678.701468776359
19386,3570.009469290348
19387,3547.1751475806677
19388,3612.812503724069
19389,3624.7456754520763
19390,3451.3969987489263
19391,3310.864264924726
19392,3499.5798312616953
19393,3563.8756473251588
19394,4828.582310542908
19395,4945.772092032384
19396,4698.914035095512
19397,4638.622969903535
19398,4812.7424169066135
19399,4832.348853340978
19400,4581.324368497878
19401,4581.367182538951
19402,4472.160418546687
19403,4557.9995997017095
19404,4712.323141952358
19405,4646.998629423462
19406,4721.593531434541
19407,4721.900164155736
19408,4456.696870021574
19409,4492.718330884722
19410,4494.532381307643
19411,4448.1701804287195
19412,4198.089742215457
19413,4343.639083178865
19414,4417.138725244362
19415,4489.93372142816
19416,4582.666413987447
19417,4428.183965150918
19418,4573.912703071393
19419,4299.420297390625
19420,4616.115743310948
19421,4557.093334828623
19422,4598.4173089541755
19423,4594.469346870218
19424,4378.859242105495
19425,4315.2891477725725
19426,4249.999814820535
19427,4369.485388982184
19428,4325.616107105663
19429,4351.999714467481
19430,4324.993692711363
19431,4348.405292879895
19432,4017.8627978831514
19433,4059.188147949358
19434,4292.366665954249
19435,4239.8851844105775
19436,4360.477050609732
19437,4265.912418827794
19438,4455.37834955861
19439,4439.169599739244
19440,4420.7994397757875
19441,4471.966211628521
19442,4289.078499536677
19443,4245.557674821075
19444,4475.293633714731
19445,4427.979825331107
19446,4048.6655980936575
19447,4100.657616327468
19448,4480.982741680716
19449,4473.715412398254
19450,4337.444015607969
19451,4478.259266663976
19452,4444.41704137975
19453,4488.30117130668
19454,4526.573625631425
19455,4365.407180399176
19456,4267.210390645621
19457,4284.3973629793245
19458,4223.954405532858
19459,4217.720241334496
19460,4122.4798561978905
19461,4043.473759398916
19462,4229.761590543635
19463,4174.330356758587
19464,4209.533741224647
19465,4236.426117879551
19466,4145.278476641733
19467,4187.748131273776
19468,4144.2434546325585
19469,4261.445592090251
19470,4244.251193248669
19471,4165.5211029411
19472,3893.3104728530466
19473,3868.425987158273
19474,3984.3441333847254
19475,3954.3041604945824
19476,4159.852323392564
19477,4252.253858231618
19478,4105.44272203722
19479,4093.116643056438
19480,4322.093171493306
19481,4220.270055400336
19482,4166.482691811738
19483,4173.567160626271
19484,4397.457191521288
19485,4423.269214990597
19486,4382.789765333235
19487,4362.7292372790835
19488,4265.581581971411
19489,4249.710916614171
19490,4321.8588569956555
19491,4287.2136447399025
19492,4161.484475586645
19493,4126.906184088533
19494,4134.9181069046945
19495,4148.725859190336
19496,4349.40550229192
19497,4385.631440499888
19498,4283.279502192471
19499,4097.0141213363695
19500,3924.258780500227
19501,3749.95338968304
19502,4002.2092882515867
19503,3960.3346968806463
19504,4419.998163996712
19505,4253.853199047213
19506,4209.580247621046
19507,4339.411835974511
19508,4172.523835957738
19509,4114.678078473809
19510,4353.075684025334
19511,4391.330037263001
19512,4327.994701399705
19513,4164.978659136277
19514,4213.7511054081415
19515,4383.295100440898
19516,4421.046670818727
19517,4423.4558481325585
19518,4182.07865007081
19519,4229.376973307036
19520,4169.283974290894
19521,4112.921986775127
19522,4142.784535845463
19523,4069.7074619708883
19524,4106.214270063175
19525,4040.670770178637
19526,3973.7990770984943
19527,3826.192049610835
19528,4001.864676084686
19529,4093.856343016236
19530,4088.591293758378
19531,4088.5912937583785
19532,4001.080313326354
19533,4145.006880711333
19534,4086.9388176693615
19535,3932.0707555580043
19536,3770.9989376861654
19537,3778.9940121778664
19538,3771.760061822916
19539,3697.868054207944
19540,3847.401715821415
19541,3909.8432938117817
19542,3845.605177143554
19543,3819.750963821612
19544,4117.620339757306
19545,4013.723448861266
19546,4175.051376774947
19547,4174.436863913515
19548,4025.257112567881
19549,3976.9881348051385
19550,3914.315533057196
19551,3957.20677891307
19552,4281.278148308788
19553,4277.395577512827
19554,4126.356211870671
19555,4161.40340206848
19556,4121.994095636303
19557,4021.20757590992
19558,3933.5741406930783
19559,4113.709588243565
19560,4326.129910808437
19561,4310.090286129108
19562,4353.704683927895
19563,4379.990178565141
19564,4247.299552150498
19565,4288.1708966452625
19566,4222.425318649651
19567,4251.597240754492
19568,4017.6116578950537
19569,4119.74604908565
19570,4059.6534027742
19571,3954.0897282232268
19572,4022.7312229620375
19573,4004.6488470741374
19574,4231.305958577733
19575,4125.965960709296
19576,4183.890477070339
19577,4190.124507623326
19578,4226.946954755074
19579,4138.966529767205
19580,3987.874147179398
19581,3892.6731886169323
19582,3857.3695182751744
19583,3841.6508444534015
19584,3845.7520751737957
19585,3817.8419358508595
19586,3853.279379470585
19587,3902.1429778604765
19588,4314.372026055938
19589,4257.395513971868
19590,3961.323846882413
19591,3991.0601082752546
19592,4235.45429013621
19593,4125.1031474160845
19594,4235.675647883828
19595,4245.090576395745
19596,4067.890911824766
19597,4217.123457829904
19598,4239.614618714536
19599,4345.748048780497
19600,4260.873703479792
19601,4258.632841990778
19602,4138.518841958658
19603,4141.532008223894
19604,3945.3244869674945
19605,4076.194393354274
19606,3860.3740768056905
19607,3878.74063590601
19608,3942.1172926992836
19609,4025.8218586262224
19610,3599.894441902887
19611,3698.027558124966
19612,3698.1251343735753
19613,3667.601945736811
19614,3709.536773805972
19615,3706.652876955541
19616,3781.8539876302407
19617,3741.704679418079
19618,3774.3450136353676
19619,3778.1600360557673
19620,3755.5798861259764
19621,3773.2126342632914
19622,3662.3943158256848
19623,3742.3913097670156
19624,4053.3612382620076
19625,4028.474192130836
19626,3962.64899251953
19627,3812.2287822250423
19628,3994.944882880109
19629,4102.346136273901
19630,4012.9164482787064
19631,4005.1462464637934
19632,3947.359501780781
19633,3928.174681288453
19634,3874.6868838010423
19635,3869.4714854780477
19636,4211.917976286437
19637,4180.911899828226
19638,4235.54544057205
19639,4181.931343206199
19640,3980.5870920130624
19641,3997.7285734187763
19642,4022.3993718952306
19643,4092.168673592594
19644,3986.7966149263398
19645,4069.955394045372
19646,3774.239706411535
19647,3803.404225218157
19648,4036.2463521716163
19649,4063.8438074430737
19650,4225.764967174467
19651,4232.060297365313
19652,4196.476226904662
19653,4161.115950234038
19654,4287.330059719056
19655,4208.486503554413
19656,4315.399576707667
19657,4291.642144337435
19658,4114.267453457394
19659,4184.126691055811
19660,4166.9771925361365
19661,4114.219308047772
19662,4070.3262171056335
19663,4141.88455438408
19664,4041.428119447575
19665,4147.122874405771
19666,3859.7883953093915
19667,3918.1265837658975
19668,3831.4506054881635
19669,3858.127232671594
19670,4087.8356893667874
19671,4121.411035516415
19672,3884.4213251326914
19673,3823.3502106192395
19674,3688.8203084316065
19675,3676.521144851171
19676,3791.7400459339847
19677,3660.803975033748
19678,3823.8497878843955
19679,3827.618399685487
19680,4148.387281564151
19681,4260.83926988715
19682,3983.4807617392166
19683,4015.2031672339067
19684,3865.642566258524
19685,3956.900407018147
19686,3571.364210082977
19687,3646.8789577253515
19688,3634.031669861873
19689,3640.435676587888
19690,3644.979295779259
19691,3582.1649006829143
19692,3657.936459397381
19693,3712.7489511766926
19694,3633.6133719484283
19695,3634.123684142587
19696,3568.9797811044723
19697,3646.468325757793
19698,3638.7894748389112
19699,3719.137112100562
19700,3656.0662964874264
19701,3587.190641582587
19702,3666.29886487362
19703,3702.229621728189
19704,3954.5788844339572
19705,3919.589473079434
19706,3898.268236170744
19707,3891.4080915909976
19708,3907.4628267851513
19709,3828.2775059739847
19710,3869.1107611666343
19711,3781.844996355812
19712,3744.098013111289
19713,3763.923960013953
19714,4062.041915194672
19715,4106.658045653803
19716,4050.375196320919
19717,4015.221375269215
19718,4136.959394048769
19719,4122.279334819826
19720,4024.6092621153357
19721,4048.7232473552945
19722,3931.1622815508435
19723,3779.107719011799
19724,3896.791623825302
19725,3935.2860168598077
19726,3853.2100552057173
19727,3873.6706264587883
19728,3962.9792110518356
19729,4026.1550359118232
19730,3920.575060242663
19731,3815.7136174446396
19732,3953.375909703666
19733,3962.6314298300094
19734,3758.7333619262754
19735,3594.0386425704314
19736,3924.4063698578025
19737,3971.474351601114
19738,4016.5187629728093
19739,3982.3921223971342
19740,4033.579487455848
19741,4131.629620718973
19742,4143.757828656962
19743,4042.5701786473724
19744,3983.093406142984
19745,4089.482583231239
19746,3966.668075170419
19747,4094.804009642939
19748,4158.024173047796
19749,4109.744460678542
19750,4061.2770591032654
19751,4129.876515876715
19752,4143.506696775373
19753,4209.047416472114
19754,4126.271360537802
19755,4167.816422986261
19756,4016.4864672216772
19757,4084.3495808644566
19758,4013.755143791427
19759,4003.6015000767165
19760,3760.602438714841
19761,3660.674329720711
19762,3709.7933155005376
19763,3637.6380875815717
19764,3749.440039946364
19765,3649.221772640741
19766,3654.114214538276
19767,3756.731781186339
19768,3578.591457597467
19769,3545.194504556366
19770,3547.6726352296587
19771,3530.2169143555884
19772,3597.0113592530033
19773,3483.4437378710613
19774,3542.7039059235394
19775,3568.346566416961
19776,3610.0106901715444
19777,3668.124562979591
19778,3625.619449529787
19779,3594.7614875796817
19780,3876.459279007504
19781,3801.26781342142
19782,3783.080736984962
19783,3814.397371377263
19784,3733.0784478518713
19785,3771.916823348209
19786,3774.642363809209
19787,3801.075591835177
19788,3760.9031559794144
19789,3841.6989621517328
19790,3923.6458723929636
19791,3927.3709200935436
19792,3836.5512066038714
19793,3747.8390586982614
19794,3658.6879421084786
19795,3705.2093575157915
19796,3910.6859054956303
19797,3875.978591067991
19798,3918.0848743962174
19799,3902.7740275059714
19800,3862.6750113130793
19801,3851.033388270602
19802,4007.0784045725304
19803,3948.6640752520707
19804,3977.369875191271
19805,4025.5599575269866
19806,3640.6526642349572
19807,3574.6071049851016
19808,3534.626744135956
19809,3513.2062283177765
19810,3505.52007915574
19811,3525.0201002291233
19812,3563.7189964071713
19813,3601.560511655434
19814,3710.108838107456
19815,3703.36968096043
19816,3642.3530392590005
19817,3678.983976904522
19818,3823.139297847603
19819,3823.291502932502
19820,3744.282141925162
19821,3744.4222527566462
19822,3394.848898056407
19823,3441.540711417229
19824,3608.4801249163797
19825,3594.212752059202
19826,6048.86399496016
19827,6067.3981348491325
19828,5908.418888126543
19829,5845.253775623753
19830,5789.281864546551
19831,5991.537226305953
19832,5529.13087504306
19833,5524.782942614539
19834,5470.00701703286
19835,5421.519743370956
19836,5419.006381211262
19837,5556.152747046041
19838,5878.772824098732
19839,5932.616649238359
19840,5303.604265407651
19841,5314.3420952930655
19842,5297.137792210146
19843,5283.957231607098
19844,5362.11924530728
19845,5175.567876470754
19846,5066.759818947421
19847,5307.470598673713
19848,5161.456313461136
19849,5296.547673611968
19850,5229.530999889229
19851,5371.293596280424
19852,5755.420747793733
19853,5646.554731566159
19854,5813.995222358583
19855,5885.072805265562
19856,5080.691805998957
19857,5189.749574955063
19858,5092.817307891721
19859,5131.80989048132
19860,5095.690069487299
19861,5085.780701390627
19862,5161.951494709124
19863,5128.238615492717
19864,5246.069210463381
19865,5280.37718392604
19866,5015.171133855125
19867,5056.975064479452
19868,4948.661085906047
19869,4851.76225180597
19870,5088.754343621961
19871,5267.074346183946
19872,5021.74274087919
19873,5071.204470450814
19874,5181.283334021332
19875,5077.704090551206
19876,4954.734375321406
19877,5090.618127724152
19878,5143.335565130069
19879,5217.889194915085
19880,5617.555422761322
19881,5521.148496985177
19882,5431.540073540479
19883,5554.171225598127
19884,5605.342341889798
19885,5671.6510568143985
19886,5741.438084343366
19887,5831.475486257799
19888,4859.881793805786
19889,4777.939151946976
19890,4977.61155647482
19891,5088.531058800173
19892,5020.179324465287
19893,4954.550008573344
19894,4955.398648145572
19895,4968.2055462889475
19896,4958.233991842606
19897,5023.945417473052
19898,4929.585160840589
19899,4858.707701795542
19900,5031.658487198516
19901,4981.018326548906
19902,5001.257798240361
19903,4942.9581436154285
19904,5195.70174582449
19905,5021.1534732992195
19906,5198.587288056389
19907,5149.8656012310685
19908,4926.479010666506
19909,4870.1463906044755
19910,4940.921694320059
19911,4911.732928763774
19912,4760.780749490737
19913,4799.149827791003
19914,4695.645263337947
19915,4723.157364447235
19916,4966.80340356563
19917,4979.276956347217
19918,5220.036795312833
19919,5202.015156290993
19920,4960.8506513397715
19921,4909.061662005069
19922,4980.472789957133
19923,5014.42050714397
19924,5071.225577219102
19925,5129.405265868649
19926,4887.843267054407
19927,4951.323392688488
19928,4872.891035879334
19929,4683.4051027413925
19930,4934.81654474057
19931,4965.6299743701675
19932,5025.245154807511
19933,5004.136428396522
19934,5115.248930206345
19935,5168.531148954217
19936,5484.189294970414
19937,5332.436796727154
19938,5412.177195696277
19939,5296.899283334398
19940,4992.330705435096
19941,5368.332984782886
19942,5395.242780130913
19943,5451.184048338824
19944,5485.680432178512
19945,5389.952580898465
19946,5422.228814590276
19947,5486.589058020943
19948,5568.05431750126
19949,5547.806462722552
19950,5708.651388136863
19951,5731.150475519478
19952,4800.255270159875
19953,4663.0486062832
19954,4618.024339794262
19955,4599.294930122517
19956,4874.343436340056
19957,4798.241385081527
19958,4993.974774162232
19959,4946.443919759616
19960,4956.45296932651
19961,4866.19183759696
19962,4821.666334375778
19963,4700.784320952548
19964,4754.387764933387
19965,4729.370671627425
19966,4708.322410020777
19967,4798.288556903256
19968,4818.815492539143
19969,4658.054250252552
19970,4925.115185362988
19971,4927.043342363818
19972,4758.001922705137
19973,4607.179691058723
19974,4634.873237732076
19975,4788.949290524271
19976,4899.158371214113
19977,4851.40136037851
19978,4726.222349799071
19979,4745.98342891696
19980,4882.069808009661
19981,4790.233859225301
19982,4734.997583786116
19983,4894.173005265871
19984,5077.70593515141
19985,5132.7505824981245
19986,4684.674896548369
19987,4919.6519020107635
19988,4999.536494825745
19989,4982.624166809015
19990,4903.249347041673
19991,4996.58171780292
19992,4770.997185917339
19993,4833.693341352226
19994,4793.364659280403
19995,4778.739906437238
19996,4827.23747664412
19997,4726.325862551908
19998,4696.414177113288
19999,4630.290292029117
20000,4638.439109105686
20001,4654.4111771692815
20002,4724.1624469557255
20003,4617.967764145087
20004,4494.156528662724
20005,4618.966406854201
20006,4623.066424513483
20007,4500.369647423335
20008,4793.55010925537
20009,4787.727876265032
20010,4743.722038446605
20011,4895.182907739063
20012,5161.162666487313
20013,5112.389155672953
20014,5110.533736492704
20015,5081.729040700144
20016,4801.848803692847
20017,4868.494732100113
20018,4770.750964354798
20019,4614.354854477736
20020,4819.9371534473075
20021,4691.393279016669
20022,4938.775398802993
20023,4920.484203554286
20024,4982.694217856527
20025,4869.96281086145
20026,5017.927844450726
20027,5051.700713203838
20028,4689.891196994914
20029,4665.748205168898
20030,4701.327674982739
20031,4851.9303596940445
20032,4830.917571862622
20033,4737.545252786158
20034,4493.592427284151
20035,4554.157048686307
20036,4817.664750645295
20037,4712.8809185119935
20038,4788.409511134715
20039,4852.0716582071345
20040,4820.447237367701
20041,4902.2055854212385
20042,4862.347761910411
20043,4836.152646452088
20044,4994.9783431944325
20045,4968.61815628589
20046,5075.836910498485
20047,5057.126905788954
20048,5274.912342987733
20049,5288.738767011063
20050,4896.134647208459
20051,5231.387216291176
20052,5303.460427207285
20053,5149.188691543939
20054,5195.856386084008
20055,5015.539320084149
20056,4846.125940374553
20057,4553.358195884428
20058,5242.069237793425
20059,5305.296718841864
20060,5291.10344026855
20061,5288.29482777398
20062,5364.181183288728
20063,5224.851862440026
20064,5274.84709830736
20065,5396.3644802714425
20066,5175.7505459803815
20067,5283.280108407008
20068,5256.098250889449
20069,5248.730950319637
20070,5184.76863607842
20071,5427.613137014111
20072,5429.482773478771
20073,5169.816734355146
20074,5392.99103307015
20075,5455.4668453689355
20076,5511.906426565339
20077,5512.169314069439
20078,5598.703022448494
20079,5575.385850136336
20080,4707.010680636537
20081,4711.685270629657
20082,4538.204384606233
20083,4540.552614507185
20084,4447.0101485509185
20085,4494.329550532581
20086,4478.384924350159
20087,4494.38853959512
20088,4704.640686120065
20089,4745.966957150563
20090,4691.30868193217
20091,4581.659987220587
20092,4876.7980338107855
20093,4913.139940912434
20094,4756.1382729239895
20095,4771.320376324322
20096,4753.631903482633
20097,4830.859359083529
20098,4788.671194293487
20099,4694.521992875209
20100,4695.757285678042
20101,4520.315240624802
20102,4523.039797407672
20103,4544.702359291412
20104,4547.668793773202
20105,4664.261710456968
20106,4477.771885766944
20107,4608.860175968443
20108,4562.798690786378
20109,4540.775333476819
20110,4725.301929256534
20111,4602.736859714965
20112,4606.535659696659
20113,4481.8253856739
20114,4506.677595892443
20115,4475.166617690225
20116,4746.029929554082
20117,4839.48213356267
20118,4774.156737485551
20119,4788.6609437209445
20120,4533.906513559462
20121,4623.839289578613
20122,4400.563625624786
20123,4444.645566277549
20124,4475.962885311538
20125,4511.005401811548
20126,4610.171978324255
20127,4684.4076300515
20128,4617.914716686947
20129,4818.421494279127
20130,4720.960442043326
20131,4749.474494277745
20132,4531.589421702718
20133,4585.951462440012
20134,4498.057401953639
20135,4622.498574833165
20136,4702.72880551534
20137,4716.576410979139
20138,4655.751727971276
20139,4677.714051737196
20140,4602.390374908042
20141,4534.797062399608
20142,4818.631591027797
20143,4824.504677511726
20144,4968.681250057479
20145,4928.8313249219955
20146,5028.858275376669
20147,4964.354222452755
20148,4462.306711574562
20149,4503.13936112391
20150,4759.145094099492
20151,4790.10189637396
20152,4911.461535918208
20153,4701.066172820909
20154,4877.792795935487
20155,4620.574752891029
20156,4741.1387174832125
20157,4696.2627741472215
20158,4852.284658103449
20159,4690.7272644672785
20160,4463.934219432243
20161,4600.615257663131
20162,4689.314612686819
20163,4747.777764936746
20164,4705.931557459388
20165,4608.139910282232
20166,4568.408926197017
20167,4594.150202943038
20168,4466.64920534695
20169,4319.76415280929
20170,4559.001773030012
20171,4601.954337604456
20172,4620.3676442757305
20173,4600.395058846271
20174,4482.032261114465
20175,4453.048515462279
20176,4501.3294575447
20177,4415.379892124125
20178,4452.809283141576
20179,4383.208634605467
20180,4322.987068332186
20181,4354.015734016862
20182,4506.670114848878
20183,4655.338433244235
20184,4669.100869065145
20185,4716.348408924225
20186,5073.588041850814
20187,5010.074949507955
20188,4947.647829368349
20189,4995.248587543186
20190,4995.923853002206
20191,4942.856745414202
20192,4935.39475886583
20193,4917.756425863848
20194,4578.177945043184
20195,4498.792034060458
20196,4625.831348318507
20197,4764.355503359811
20198,4631.13060730812
20199,4487.126668963014
20200,4595.563757897977
20201,4469.333008456183
20202,4718.995580672863
